TEAM1_WIN,AST%_TEAM1,LAST_TEAM1,FT%_TEAM1,EXP_TEAM1,BARTHAG_TEAM1,WAB_TEAM1,CONSISTENCY TR RATING_TEAM1,SEED_TEAM1,BADJ EM_TEAM1,TR RANK_TEAM1,AST%_TEAM2,LAST_TEAM2,FT%_TEAM2,EXP_TEAM2,BARTHAG_TEAM2,WAB_TEAM2,CONSISTENCY TR RATING_TEAM2,SEED_TEAM2,BADJ EM_TEAM2,TR RANK_TEAM2
1,56.6,9.0,67.5,1.746,0.935,5.1,9.3,4.0,23.5,9.0,52.6,144.0,76.7,1.764,0.536,-1.4,7.5,13.0,1.3,144.0
1,53.8,53.0,68.9,1.706,0.856,4.7,10.5,6.0,15.7,53.0,55.8,71.0,74.6,2.186,0.808,1.0,8.7,11.0,12.4,71.0
0,56.0,55.0,80.1,2.27,0.775,-1.4,10.8,14.0,11.3,55.0,58.6,25.0,72.3,1.991,0.894,4.5,8.5,3.0,19.2,26.0
0,42.3,51.0,68.4,1.163,0.85,1.4,10.2,10.0,14.8,51.0,42.9,45.0,72.4,2.178,0.86,2.4,12.4,7.0,16.1,45.0
0,61.8,134.0,70.0,2.518,0.628,-5.1,8.5,15.0,4.7,134.0,45.0,15.0,67.7,2.369,0.917,6.3,11.8,2.0,20.9,13.0
1,58.0,3.0,71.1,1.726,0.969,9.0,9.1,1.0,29.1,3.0,51.5,37.0,70.9,2.496,0.877,1.9,10.9,8.0,18.1,37.0
1,51.0,46.0,71.0,1.899,0.851,2.9,10.9,12.0,14.6,46.0,55.7,24.0,70.6,2.237,0.906,3.8,10.5,4.0,19.3,24.0
0,62.4,32.0,66.6,1.761,0.872,4.5,8.5,6.0,16.5,34.0,53.7,12.0,71.0,1.306,0.922,6.7,8.5,3.0,21.3,12.0
1,53.7,5.0,73.2,1.785,0.95,7.5,10.3,2.0,26.7,5.0,64.4,14.0,75.0,1.914,0.919,3.5,10.3,7.0,22.5,14.0
1,56.1,36.0,68.8,1.983,0.867,2.2,9.1,9.0,16.2,36.0,54.3,6.0,71.2,1.767,0.961,7.6,10.7,1.0,29.1,6.0
0,46.3,34.0,68.4,1.846,0.824,1.6,9.9,12.0,13.8,30.0,55.8,50.0,73.8,1.728,0.833,0.3,10.5,13.0,14.3,50.0
0,57.6,111.0,72.3,1.292,0.659,-2.6,10.8,14.0,5.9,111.0,55.3,16.0,74.8,1.621,0.91,4.6,9.6,6.0,20.6,16.0
1,53.2,7.0,69.3,1.639,0.94,7.2,9.9,2.0,24.1,7.0,57.9,29.0,73.1,2.282,0.862,0.7,9.3,10.0,17.0,29.0
1,58.8,4.0,73.3,1.865,0.956,7.5,12.2,1.0,26.3,4.0,60.2,21.0,67.3,1.252,0.875,2.5,10.3,8.0,17.2,21.0
1,51.1,11.0,71.0,0.784,0.939,6.2,9.3,4.0,25.4,11.0,52.5,13.0,70.1,1.728,0.917,2.6,10.9,5.0,21.4,15.0
0,61.9,19.0,68.5,1.964,0.912,2.1,10.2,11.0,20.7,19.0,56.5,1.0,68.1,2.172,0.975,4.1,10.3,3.0,32.0,1.0
0,49.6,42.0,68.4,1.862,0.88,0.4,8.8,7.0,16.8,42.0,52.3,123.0,67.0,1.657,0.627,-4.0,11.3,15.0,4.5,123.0
0,59.1,62.0,72.5,2.384,0.8,1.5,10.0,9.0,12.5,62.0,54.1,2.0,74.5,1.679,0.972,7.8,10.6,1.0,32.6,2.0
0,55.5,61.0,72.5,1.698,0.798,0.5,10.0,12.0,11.9,61.0,56.6,9.0,67.5,1.746,0.935,5.1,9.3,4.0,23.5,9.0
1,58.6,25.0,72.3,1.991,0.894,4.5,8.5,3.0,19.2,26.0,53.8,53.0,68.9,1.706,0.856,4.7,10.5,6.0,15.7,53.0
0,42.9,45.0,72.4,2.178,0.86,2.4,12.4,7.0,16.1,45.0,45.0,15.0,67.7,2.369,0.917,6.3,11.8,2.0,20.9,13.0
0,51.0,46.0,71.0,1.899,0.851,2.9,10.9,12.0,14.6,46.0,58.0,3.0,71.1,1.726,0.969,9.0,9.1,1.0,29.1,3.0
0,53.7,12.0,71.0,1.306,0.922,6.7,8.5,3.0,21.3,12.0,53.7,5.0,73.2,1.785,0.95,7.5,10.3,2.0,26.7,5.0
0,55.8,50.0,73.8,1.728,0.833,0.3,10.5,13.0,14.3,50.0,56.1,36.0,68.8,1.983,0.867,2.2,9.1,9.0,16.2,36.0
0,55.3,16.0,74.8,1.621,0.91,4.6,9.6,6.0,20.6,16.0,53.2,7.0,69.3,1.639,0.94,7.2,9.9,2.0,24.1,7.0
1,51.1,11.0,71.0,0.784,0.939,6.2,9.3,4.0,25.4,11.0,58.8,4.0,73.3,1.865,0.956,7.5,12.2,1.0,26.3,4.0
1,56.5,1.0,68.1,2.172,0.975,4.1,10.3,3.0,32.0,1.0,52.3,123.0,67.0,1.657,0.627,-4.0,11.3,15.0,4.5,123.0
0,54.1,2.0,74.5,1.679,0.972,7.8,10.6,1.0,32.6,2.0,56.6,9.0,67.5,1.746,0.935,5.1,9.3,4.0,23.5,9.0
1,58.6,25.0,72.3,1.991,0.894,4.5,8.5,3.0,19.2,26.0,45.0,15.0,67.7,2.369,0.917,6.3,11.8,2.0,20.9,13.0
0,53.7,5.0,73.2,1.785,0.95,7.5,10.3,2.0,26.7,5.0,58.0,3.0,71.1,1.726,0.969,9.0,9.1,1.0,29.1,3.0
0,53.2,7.0,69.3,1.639,0.94,7.2,9.9,2.0,24.1,7.0,56.1,36.0,68.8,1.983,0.867,2.2,9.1,9.0,16.2,36.0
1,51.1,11.0,71.0,0.784,0.939,6.2,9.3,4.0,25.4,11.0,56.5,1.0,68.1,2.172,0.975,4.1,10.3,3.0,32.0,1.0
1,56.6,9.0,67.5,1.746,0.935,5.1,9.3,4.0,23.5,9.0,58.6,25.0,72.3,1.991,0.894,4.5,8.5,3.0,19.2,26.0
0,56.1,36.0,68.8,1.983,0.867,2.2,9.1,9.0,16.2,36.0,58.0,3.0,71.1,1.726,0.969,9.0,9.1,1.0,29.1,3.0
0,56.6,9.0,67.5,1.746,0.935,5.1,9.3,4.0,23.5,9.0,51.1,11.0,71.0,0.784,0.939,6.2,9.3,4.0,25.4,11.0
0,51.1,11.0,71.0,0.784,0.939,6.2,9.3,4.0,25.4,11.0,58.0,3.0,71.1,1.726,0.969,9.0,9.1,1.0,29.1,3.0
1,48.4,1.0,72.0,0.776,0.97,11.3,8.6,1.0,31.2,1.0,50.3,209.0,69.3,0.852,0.41,-10.3,9.3,16.0,-3.1,209.0
0,53.6,34.0,66.1,0.802,0.858,0.5,8.5,9.0,16.0,34.0,58.7,33.0,67.9,1.884,0.855,2.0,9.8,8.0,15.9,33.0
0,53.1,10.0,75.3,2.468,0.93,4.4,10.9,5.0,23.3,10.0,52.7,53.0,68.9,1.398,0.82,2.2,9.4,12.0,13.1,52.0
0,52.4,72.0,66.4,1.98,0.728,-2.0,10.5,13.0,8.7,72.0,51.7,8.0,76.2,1.608,0.918,5.9,9.6,4.0,22.6,8.0
1,50.1,82.0,68.7,1.659,0.761,-0.3,11.4,11.0,10.0,82.0,65.7,25.0,68.4,2.209,0.875,2.8,9.9,6.0,17.0,25.0
0,53.5,67.0,73.0,1.476,0.767,-0.6,12.1,14.0,11.0,67.0,56.4,14.0,75.2,1.568,0.91,7.0,9.4,3.0,20.8,14.0
0,63.2,42.0,70.8,1.48,0.789,2.3,11.5,7.0,11.7,42.0,53.3,51.0,69.2,1.985,0.791,0.7,10.4,10.0,11.6,55.0
1,50.5,81.0,77.4,1.814,0.708,-1.3,7.3,15.0,7.9,81.0,48.4,11.0,70.2,1.486,0.914,8.0,9.0,2.0,21.8,11.0
0,54.6,154.0,73.1,1.971,0.532,-2.6,10.4,16.0,1.2,153.0,59.1,4.0,69.8,1.672,0.953,8.7,8.3,1.0,26.0,4.0
0,55.0,13.0,72.0,1.304,0.91,3.0,10.7,8.0,20.5,13.0,57.7,20.0,71.5,1.765,0.922,2.8,9.6,9.0,21.4,22.0
1,64.8,17.0,71.3,1.64,0.903,2.9,12.6,5.0,19.2,17.0,55.2,46.0,67.1,2.443,0.804,0.9,8.4,12.0,12.5,46.0
0,51.2,52.0,76.7,1.524,0.787,-0.4,9.6,13.0,11.9,51.0,56.8,18.0,68.6,1.735,0.897,5.6,10.0,4.0,17.8,19.0
1,50.9,57.0,72.8,2.203,0.819,3.8,9.3,6.0,13.3,59.0,51.1,84.0,76.9,2.092,0.724,-1.0,9.6,11.0,9.0,84.0
1,63.6,15.0,72.1,1.646,0.897,6.2,10.9,3.0,19.0,15.0,60.9,39.0,70.9,1.668,0.818,0.3,11.2,14.0,12.9,39.0
0,54.3,28.0,72.4,1.701,0.882,2.0,9.4,10.0,16.7,28.0,56.8,12.0,71.2,1.452,0.914,3.1,9.7,7.0,22.4,12.0
0,57.9,7.0,76.6,2.486,0.946,8.8,11.0,2.0,27.4,7.0,49.4,219.0,65.7,2.318,0.439,-2.8,10.2,15.0,-2.1,219.0
0,59.4,104.0,77.2,2.42,0.576,-3.3,8.1,16.0,2.8,104.0,57.4,6.0,69.1,1.699,0.945,10.9,7.5,1.0,25.3,6.0
0,45.3,73.0,73.7,2.148,0.78,1.2,7.9,9.0,11.5,73.0,58.2,21.0,66.6,1.432,0.869,2.2,9.3,8.0,16.4,21.0
1,52.0,19.0,69.8,2.215,0.914,4.0,11.4,5.0,21.2,18.0,58.5,47.0,75.0,1.721,0.839,2.2,9.2,12.0,14.3,47.0
0,55.8,107.0,72.0,1.995,0.675,-1.7,9.7,13.0,6.2,107.0,52.7,9.0,74.1,1.85,0.938,5.0,10.2,4.0,23.2,9.0
1,51.8,35.0,64.1,1.775,0.869,3.1,9.9,6.0,16.5,35.0,50.0,24.0,73.1,0.977,0.837,0.9,8.0,11.0,14.7,24.0
0,57.3,63.0,76.0,1.832,0.807,-1.1,9.4,14.0,12.7,57.0,48.3,22.0,70.3,2.356,0.899,4.3,12.5,3.0,18.4,20.0
0,56.8,37.0,67.1,1.421,0.848,-0.1,11.5,10.0,15.4,37.0,55.1,32.0,71.5,1.347,0.862,2.1,7.9,7.0,16.3,32.0
0,52.2,134.0,71.8,1.681,0.593,-1.5,8.5,15.0,3.3,134.0,54.3,2.0,69.8,1.254,0.97,7.9,9.1,2.0,30.0,2.0
1,58.1,3.0,68.2,1.384,0.95,8.4,11.2,1.0,26.2,3.0,56.5,131.0,74.2,1.394,0.571,-5.5,8.2,16.0,2.5,130.0
0,52.0,29.0,71.5,1.01,0.883,1.5,8.9,9.0,16.9,29.0,63.9,30.0,73.2,1.548,0.85,4.7,10.3,8.0,16.6,30.0
0,57.3,36.0,71.9,2.119,0.864,4.2,8.3,5.0,16.8,36.0,54.9,70.0,71.0,1.906,0.779,0.1,9.6,12.0,10.5,70.0
0,53.4,31.0,72.2,1.652,0.885,6.4,10.4,4.0,18.4,31.0,53.1,77.0,68.1,1.474,0.779,0.3,10.8,13.0,10.8,77.0
0,48.9,59.0,70.2,1.85,0.775,2.9,8.9,6.0,10.7,60.0,59.9,40.0,70.8,1.875,0.833,0.5,10.2,11.0,14.5,40.0
1,55.7,16.0,69.6,1.411,0.917,4.7,10.0,3.0,20.8,16.0,62.1,23.0,73.7,2.077,0.857,0.8,11.7,14.0,16.6,23.0
0,60.5,38.0,72.9,1.808,0.828,2.8,10.4,7.0,14.3,38.0,53.6,26.0,65.2,1.954,0.863,1.9,12.1,10.0,17.0,26.0
1,58.6,5.0,69.6,2.178,0.954,8.3,8.8,2.0,26.6,5.0,51.7,123.0,74.1,2.171,0.603,-5.2,8.2,15.0,3.8,123.0
1,48.4,1.0,72.0,0.776,0.97,11.3,8.6,1.0,31.2,1.0,58.7,33.0,67.9,1.884,0.855,2.0,9.8,8.0,15.9,33.0
1,51.7,8.0,76.2,1.608,0.918,5.9,9.6,4.0,22.6,8.0,52.7,53.0,68.9,1.398,0.82,2.2,9.4,12.0,13.1,52.0
1,56.4,14.0,75.2,1.568,0.91,7.0,9.4,3.0,20.8,14.0,50.1,82.0,68.7,1.659,0.761,-0.3,11.4,11.0,10.0,82.0
1,53.3,51.0,69.2,1.985,0.791,0.7,10.4,10.0,11.6,55.0,50.5,81.0,77.4,1.814,0.708,-1.3,7.3,15.0,7.9,81.0
1,59.1,4.0,69.8,1.672,0.953,8.7,8.3,1.0,26.0,4.0,57.7,20.0,71.5,1.765,0.922,2.8,9.6,9.0,21.4,22.0
0,64.8,17.0,71.3,1.64,0.903,2.9,12.6,5.0,19.2,17.0,56.8,18.0,68.6,1.735,0.897,5.6,10.0,4.0,17.8,19.0
1,63.6,15.0,72.1,1.646,0.897,6.2,10.9,3.0,19.0,15.0,50.9,57.0,72.8,2.203,0.819,3.8,9.3,6.0,13.3,59.0
1,56.8,12.0,71.2,1.452,0.914,3.1,9.7,7.0,22.4,12.0,49.4,219.0,65.7,2.318,0.439,-2.8,10.2,15.0,-2.1,219.0
1,57.4,6.0,69.1,1.699,0.945,10.9,7.5,1.0,25.3,6.0,58.2,21.0,66.6,1.432,0.869,2.2,9.3,8.0,16.4,21.0
0,52.0,19.0,69.8,2.215,0.914,4.0,11.4,5.0,21.2,18.0,52.7,9.0,74.1,1.85,0.938,5.0,10.2,4.0,23.2,9.0
0,48.3,22.0,70.3,2.356,0.899,4.3,12.5,3.0,18.4,20.0,51.8,35.0,64.1,1.775,0.869,3.1,9.9,6.0,16.5,35.0
1,54.3,2.0,69.8,1.254,0.97,7.9,9.1,2.0,30.0,2.0,55.1,32.0,71.5,1.347,0.862,2.1,7.9,7.0,16.3,32.0
0,63.9,30.0,73.2,1.548,0.85,4.7,10.3,8.0,16.6,30.0,58.1,3.0,68.2,1.384,0.95,8.4,11.2,1.0,26.2,3.0
1,53.1,77.0,68.1,1.474,0.779,0.3,10.8,13.0,10.8,77.0,54.9,70.0,71.0,1.906,0.779,0.1,9.6,12.0,10.5,70.0
1,59.9,40.0,70.8,1.875,0.833,0.5,10.2,11.0,14.5,40.0,55.7,16.0,69.6,1.411,0.917,4.7,10.0,3.0,20.8,16.0
0,53.6,26.0,65.2,1.954,0.863,1.9,12.1,10.0,17.0,26.0,58.6,5.0,69.6,2.178,0.954,8.3,8.8,2.0,26.6,5.0
1,48.4,1.0,72.0,0.776,0.97,11.3,8.6,1.0,31.2,1.0,51.7,8.0,76.2,1.608,0.918,5.9,9.6,4.0,22.6,8.0
0,53.3,51.0,69.2,1.985,0.791,0.7,10.4,10.0,11.6,55.0,56.4,14.0,75.2,1.568,0.91,7.0,9.4,3.0,20.8,14.0
0,59.1,4.0,69.8,1.672,0.953,8.7,8.3,1.0,26.0,4.0,56.8,18.0,68.6,1.735,0.897,5.6,10.0,4.0,17.8,19.0
1,56.8,12.0,71.2,1.452,0.914,3.1,9.7,7.0,22.4,12.0,63.6,15.0,72.1,1.646,0.897,6.2,10.9,3.0,19.0,15.0
1,57.4,6.0,69.1,1.699,0.945,10.9,7.5,1.0,25.3,6.0,52.7,9.0,74.1,1.85,0.938,5.0,10.2,4.0,23.2,9.0
0,51.8,35.0,64.1,1.775,0.869,3.1,9.9,6.0,16.5,35.0,54.3,2.0,69.8,1.254,0.97,7.9,9.1,2.0,30.0,2.0
1,58.1,3.0,68.2,1.384,0.95,8.4,11.2,1.0,26.2,3.0,53.1,77.0,68.1,1.474,0.779,0.3,10.8,13.0,10.8,77.0
1,58.6,5.0,69.6,2.178,0.954,8.3,8.8,2.0,26.6,5.0,59.9,40.0,70.8,1.875,0.833,0.5,10.2,11.0,14.5,40.0
1,48.4,1.0,72.0,0.776,0.97,11.3,8.6,1.0,31.2,1.0,56.4,14.0,75.2,1.568,0.91,7.0,9.4,3.0,20.8,14.0
0,56.8,12.0,71.2,1.452,0.914,3.1,9.7,7.0,22.4,12.0,56.8,18.0,68.6,1.735,0.897,5.6,10.0,4.0,17.8,19.0
0,57.4,6.0,69.1,1.699,0.945,10.9,7.5,1.0,25.3,6.0,54.3,2.0,69.8,1.254,0.97,7.9,9.1,2.0,30.0,2.0
1,58.6,5.0,69.6,2.178,0.954,8.3,8.8,2.0,26.6,5.0,58.1,3.0,68.2,1.384,0.95,8.4,11.2,1.0,26.2,3.0
0,56.8,18.0,68.6,1.735,0.897,5.6,10.0,4.0,17.8,19.0,48.4,1.0,72.0,0.776,0.97,11.3,8.6,1.0,31.2,1.0
0,54.3,2.0,69.8,1.254,0.97,7.9,9.1,2.0,30.0,2.0,58.6,5.0,69.6,2.178,0.954,8.3,8.8,2.0,26.6,5.0
0,58.6,5.0,69.6,2.178,0.954,8.3,8.8,2.0,26.6,5.0,48.4,1.0,72.0,0.776,0.97,11.3,8.6,1.0,31.2,1.0
0,53.6,208.0,72.0,1.46,0.398,-9.2,6.7,16.0,-3.7,208.0,56.9,1.0,70.5,1.575,0.974,12.0,10.5,1.0,33.2,2.0
0,56.6,30.0,75.8,1.918,0.885,1.5,10.6,9.0,18.6,30.0,55.2,38.0,69.0,1.801,0.862,1.1,10.4,8.0,16.4,38.0
1,63.6,20.0,70.6,2.351,0.903,3.1,8.9,5.0,20.0,20.0,54.4,35.0,69.3,2.003,0.881,0.7,8.3,12.0,17.3,35.0
1,47.4,7.0,71.8,1.147,0.947,5.2,9.5,4.0,26.2,5.0,54.4,105.0,73.4,1.836,0.715,-0.3,8.8,13.0,8.1,105.0
1,59.4,31.0,69.1,1.908,0.877,0.8,9.3,11.0,18.1,31.0,54.1,44.0,74.8,2.048,0.84,2.4,11.8,6.0,14.9,44.0
0,55.4,115.0,71.3,1.62,0.681,-4.2,10.0,14.0,6.5,115.0,60.1,14.0,66.0,1.394,0.919,6.2,12.5,3.0,21.6,14.0
0,60.8,60.0,69.6,1.98,0.836,0.2,10.1,10.0,14.3,60.0,56.5,5.0,66.7,1.918,0.919,1.9,12.5,7.0,22.2,6.0
1,54.9,11.0,66.3,1.088,0.92,7.4,11.8,2.0,21.1,11.0,54.0,133.0,64.5,1.544,0.598,-1.2,9.0,15.0,3.6,133.0
0,52.2,209.0,64.7,2.193,0.376,-5.6,8.4,16.0,-4.2,209.0,51.3,3.0,75.0,1.669,0.964,9.5,9.2,1.0,29.4,3.0
1,57.0,46.0,70.0,0.899,0.855,1.9,8.2,8.0,15.7,46.0,52.7,48.0,68.3,1.883,0.85,-1.1,9.8,9.0,15.3,48.0
1,55.4,22.0,74.7,1.39,0.899,4.7,9.6,5.0,20.0,22.0,57.3,80.0,67.9,0.765,0.699,0.0,10.8,12.0,7.3,80.0
1,50.9,4.0,64.5,1.47,0.952,5.4,10.0,4.0,26.0,4.0,53.9,55.0,71.8,2.039,0.789,0.3,8.8,13.0,12.5,55.0
0,56.3,24.0,73.6,1.692,0.864,1.4,10.7,11.0,16.7,24.0,59.1,27.0,66.6,2.019,0.894,3.4,12.2,6.0,18.4,27.0
0,59.9,116.0,78.6,1.537,0.696,-2.2,9.8,14.0,7.2,116.0,50.4,18.0,75.5,0.943,0.901,7.0,9.4,3.0,19.9,17.0
1,59.6,41.0,69.4,1.787,0.859,2.1,8.5,7.0,15.7,41.0,54.1,59.0,72.5,2.234,0.833,1.7,11.2,10.0,14.5,59.0
1,50.7,10.0,70.0,2.076,0.928,8.7,9.1,2.0,22.4,10.0,51.5,106.0,77.2,2.08,0.602,-4.6,7.4,15.0,3.7,106.0
1,60.4,2.0,68.1,1.993,0.967,10.2,11.1,1.0,30.6,1.0,45.8,204.0,73.1,1.669,0.453,-7.6,8.1,16.0,-1.7,203.0
1,63.0,19.0,72.9,1.966,0.922,1.6,8.3,9.0,21.9,19.0,60.5,21.0,69.0,1.792,0.898,2.8,10.1,8.0,18.9,21.0
0,53.6,25.0,74.7,1.54,0.879,1.8,9.3,5.0,18.1,25.0,60.0,52.0,69.1,2.275,0.835,1.8,9.9,12.0,14.5,49.0
0,64.1,13.0,66.9,1.591,0.924,4.7,10.5,4.0,21.7,13.0,50.8,84.0,67.4,2.319,0.636,-3.6,9.3,13.0,4.9,84.0
1,58.5,89.0,71.9,2.142,0.711,-2.0,9.1,11.0,8.2,89.0,59.4,26.0,73.2,1.933,0.884,4.4,9.9,6.0,18.4,26.0
1,61.6,9.0,71.2,1.788,0.938,7.2,10.0,3.0,23.9,9.0,53.7,163.0,64.3,2.141,0.565,-5.9,10.5,14.0,2.1,163.0
0,58.3,36.0,70.4,1.859,0.818,2.4,7.6,7.0,13.2,36.0,51.0,37.0,66.3,1.687,0.849,1.2,7.1,10.0,14.1,37.0
0,58.4,127.0,70.8,1.985,0.58,-5.6,10.7,15.0,2.8,127.0,66.6,15.0,72.5,2.26,0.938,7.8,10.6,2.0,25.6,15.0
1,66.6,6.0,67.2,2.0,0.948,7.6,8.0,1.0,26.5,7.0,55.5,125.0,70.0,1.789,0.483,-8.1,12.5,16.0,-0.6,125.0
1,50.3,45.0,72.8,1.978,0.842,-0.4,12.5,8.0,15.1,45.0,60.6,67.0,66.4,2.539,0.809,2.3,8.2,9.0,12.7,67.0
1,56.8,28.0,65.1,1.511,0.889,2.0,10.2,5.0,18.0,29.0,59.4,23.0,73.6,2.597,0.895,3.7,10.1,12.0,18.6,23.0
0,60.2,16.0,73.7,1.584,0.88,1.0,11.7,13.0,17.6,16.0,55.1,12.0,82.4,1.978,0.942,5.9,9.8,4.0,26.1,12.0
0,52.3,40.0,71.1,2.668,0.875,3.2,13.0,6.0,17.1,40.0,56.6,33.0,75.9,1.484,0.865,0.3,10.6,11.0,16.3,33.0
0,55.2,95.0,69.1,2.647,0.699,-4.6,11.3,14.0,7.8,95.0,51.8,8.0,75.6,1.951,0.922,7.2,12.0,3.0,22.5,8.0
1,59.6,53.0,68.3,1.198,0.827,1.4,10.1,7.0,13.6,53.0,62.5,39.0,69.7,1.94,0.842,2.3,10.0,10.0,14.6,39.0
1,52.9,17.0,66.7,1.736,0.894,5.3,11.5,2.0,19.2,18.0,60.5,124.0,76.5,2.161,0.582,-6.8,9.6,15.0,2.9,124.0
0,55.2,38.0,69.0,1.801,0.862,1.1,10.4,8.0,16.4,38.0,56.9,1.0,70.5,1.575,0.974,12.0,10.5,1.0,33.2,2.0
0,63.6,20.0,70.6,2.351,0.903,3.1,8.9,5.0,20.0,20.0,47.4,7.0,71.8,1.147,0.947,5.2,9.5,4.0,26.2,5.0
1,59.4,31.0,69.1,1.908,0.877,0.8,9.3,11.0,18.1,31.0,60.1,14.0,66.0,1.394,0.919,6.2,12.5,3.0,21.6,14.0
0,56.5,5.0,66.7,1.918,0.919,1.9,12.5,7.0,22.2,6.0,54.9,11.0,66.3,1.088,0.92,7.4,11.8,2.0,21.1,11.0
0,57.0,46.0,70.0,0.899,0.855,1.9,8.2,8.0,15.7,46.0,51.3,3.0,75.0,1.669,0.964,9.5,9.2,1.0,29.4,3.0
1,55.4,22.0,74.7,1.39,0.899,4.7,9.6,5.0,20.0,22.0,50.9,4.0,64.5,1.47,0.952,5.4,10.0,4.0,26.0,4.0
0,59.1,27.0,66.6,2.019,0.894,3.4,12.2,6.0,18.4,27.0,50.4,18.0,75.5,0.943,0.901,7.0,9.4,3.0,19.9,17.0
1,50.7,10.0,70.0,2.076,0.928,8.7,9.1,2.0,22.4,10.0,59.6,41.0,69.4,1.787,0.859,2.1,8.5,7.0,15.7,41.0
1,60.4,2.0,68.1,1.993,0.967,10.2,11.1,1.0,30.6,1.0,63.0,19.0,72.9,1.966,0.922,1.6,8.3,9.0,21.9,19.0
1,60.0,52.0,69.1,2.275,0.835,1.8,9.9,12.0,14.5,49.0,50.8,84.0,67.4,2.319,0.636,-3.6,9.3,13.0,4.9,84.0
1,58.5,89.0,71.9,2.142,0.711,-2.0,9.1,11.0,8.2,89.0,61.6,9.0,71.2,1.788,0.938,7.2,10.0,3.0,23.9,9.0
1,51.0,37.0,66.3,1.687,0.849,1.2,7.1,10.0,14.1,37.0,66.6,15.0,72.5,2.26,0.938,7.8,10.6,2.0,25.6,15.0
1,50.3,45.0,72.8,1.978,0.842,-0.4,12.5,8.0,15.1,45.0,66.6,6.0,67.2,2.0,0.948,7.6,8.0,1.0,26.5,7.0
1,55.1,12.0,82.4,1.978,0.942,5.9,9.8,4.0,26.1,12.0,56.8,28.0,65.1,1.511,0.889,2.0,10.2,5.0,18.0,29.0
0,56.6,33.0,75.9,1.484,0.865,0.3,10.6,11.0,16.3,33.0,51.8,8.0,75.6,1.951,0.922,7.2,12.0,3.0,22.5,8.0
1,52.9,17.0,66.7,1.736,0.894,5.3,11.5,2.0,19.2,18.0,59.6,53.0,68.3,1.198,0.827,1.4,10.1,7.0,13.6,53.0
1,47.4,7.0,71.8,1.147,0.947,5.2,9.5,4.0,26.2,5.0,56.9,1.0,70.5,1.575,0.974,12.0,10.5,1.0,33.2,2.0
0,59.4,31.0,69.1,1.908,0.877,0.8,9.3,11.0,18.1,31.0,54.9,11.0,66.3,1.088,0.92,7.4,11.8,2.0,21.1,11.0
0,51.3,3.0,75.0,1.669,0.964,9.5,9.2,1.0,29.4,3.0,55.4,22.0,74.7,1.39,0.899,4.7,9.6,5.0,20.0,22.0
0,50.7,10.0,70.0,2.076,0.928,8.7,9.1,2.0,22.4,10.0,50.4,18.0,75.5,0.943,0.901,7.0,9.4,3.0,19.9,17.0
1,60.4,2.0,68.1,1.993,0.967,10.2,11.1,1.0,30.6,1.0,60.0,52.0,69.1,2.275,0.835,1.8,9.9,12.0,14.5,49.0
0,51.0,37.0,66.3,1.687,0.849,1.2,7.1,10.0,14.1,37.0,58.5,89.0,71.9,2.142,0.711,-2.0,9.1,11.0,8.2,89.0
1,50.3,45.0,72.8,1.978,0.842,-0.4,12.5,8.0,15.1,45.0,55.1,12.0,82.4,1.978,0.942,5.9,9.8,4.0,26.1,12.0
1,52.9,17.0,66.7,1.736,0.894,5.3,11.5,2.0,19.2,18.0,51.8,8.0,75.6,1.951,0.922,7.2,12.0,3.0,22.5,8.0
1,47.4,7.0,71.8,1.147,0.947,5.2,9.5,4.0,26.2,5.0,54.9,11.0,66.3,1.088,0.92,7.4,11.8,2.0,21.1,11.0
1,50.4,18.0,75.5,0.943,0.901,7.0,9.4,3.0,19.9,17.0,55.4,22.0,74.7,1.39,0.899,4.7,9.6,5.0,20.0,22.0
0,60.4,2.0,68.1,1.993,0.967,10.2,11.1,1.0,30.6,1.0,58.5,89.0,71.9,2.142,0.711,-2.0,9.1,11.0,8.2,89.0
0,52.9,17.0,66.7,1.736,0.894,5.3,11.5,2.0,19.2,18.0,50.3,45.0,72.8,1.978,0.842,-0.4,12.5,8.0,15.1,45.0
1,50.4,18.0,75.5,0.943,0.901,7.0,9.4,3.0,19.9,17.0,47.4,7.0,71.8,1.147,0.947,5.2,9.5,4.0,26.2,5.0
1,50.3,45.0,72.8,1.978,0.842,-0.4,12.5,8.0,15.1,45.0,58.5,89.0,71.9,2.142,0.711,-2.0,9.1,11.0,8.2,89.0
1,50.4,18.0,75.5,0.943,0.901,7.0,9.4,3.0,19.9,17.0,50.3,45.0,72.8,1.978,0.842,-0.4,12.5,8.0,15.1,45.0
0,59.2,208.0,71.6,1.651,0.44,-6.8,10.2,16.0,-2.2,208.0,60.0,1.0,70.1,1.425,0.97,11.7,9.5,1.0,31.4,1.0
1,49.6,55.0,75.4,1.964,0.886,3.7,8.3,9.0,17.5,55.0,61.2,34.0,72.1,1.461,0.879,1.0,10.0,8.0,17.3,34.0
1,62.0,20.0,68.1,1.634,0.901,3.5,9.6,5.0,19.5,19.0,53.4,128.0,70.1,1.708,0.598,-2.3,11.4,12.0,3.7,128.0
0,45.6,82.0,71.0,1.998,0.736,-6.4,9.6,13.0,9.5,82.0,56.1,9.0,72.3,2.003,0.914,3.3,10.2,4.0,21.5,10.0
